State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date,Units of Measure,Event Type,Observation Count,Observation Percent,ArithmeticMean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,type,Address,State Name,County Name,City Name,region,Date of Last Change
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-31,Parts per billion,None,24,100,3.0625,9.7,6,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-01,Parts per billion,None,23,96,11.508696,18.9,1,17,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-02,Parts per billion,None,23,96,16.282609,33.1,21,31,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-03,Parts per billion,None,24,100,27.825,36.1,17,34,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-04,Parts per billion,None,24,100,25.479167,40.4,17,38,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-05,Parts per billion,None,24,100,10.7875,29.1,20,27,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-06,Parts per billion,None,24,100,24.7,39.7,19,37,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-07,Parts per billion,None,24,100,25.966667,39.2,20,37,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-08,Parts per billion,None,23,96,26.713043,42.8,19,40,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-09,Parts per billion,None,23,96,20.621739,39.7,1,37,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-10,Parts per billion,None,24,100,15.108333,36.1,21,34,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-11,Parts per billion,None,24,100,23.9375,39.5,18,37,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-12,Parts per billion,None,24,100,32.0125,42.8,20,40,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-13,Parts per billion,None,24,100,31.4875,44.6,17,42,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-14,Parts per billion,None,24,100,17.666667,34.4,7,32,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-15,Parts per billion,None,22,92,27.713636,43.4,23,41,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-16,Parts per billion,None,23,96,25.717391,41,0,39,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-17,Parts per billion,None,24,100,22.954167,38.3,22,36,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-18,Parts per billion,None,24,100,14.716667,29.8,2,27,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-19,Parts per billion,None,24,100,15.116667,31.7,20,29,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-20,Parts per billion,None,24,100,26.995833,42.2,18,40,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-21,Parts per billion,None,24,100,28.083333,43.6,18,41,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-22,Parts per billion,None,23,96,20.573913,42.1,11,40,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-23,Parts per billion,None,23,96,5.126087,21.9,23,20,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-24,Parts per billion,None,24,100,13.383333,24,21,23,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-25,Parts per billion,None,24,100,19.954167,34.7,22,32,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-26,Parts per billion,None,24,100,10.358333,33.8,1,31,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-27,Parts per billion,None,24,100,9.104167,17.4,9,16,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-28,Parts per billion,None,24,100,13.454167,27.2,7,25,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-29,Parts per billion,None,23,96,6.234783,19,6,18,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-30,Parts per billion,None,23,96,11.252174,24.9,22,23,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-31,Parts per billion,None,24,100,14.9875,24.5,22,23,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-01,Parts per billion,None,24,100,22.479167,36.8,7,34,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-02,Parts per billion,None,24,100,12.345833,32.4,7,30,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-03,Parts per billion,None,24,100,4.7,13.2,23,12,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-04,Parts per billion,None,24,100,8.425,27.7,21,25,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-05,Parts per billion,None,23,96,11.391304,25.1,18,24,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-06,Parts per billion,None,23,96,8.773913,19.1,8,18,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-07,Parts per billion,None,24,100,7.558333,18.5,7,17,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-08,Parts per billion,None,24,100,10.879167,36.4,21,34,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-09,Parts per billion,None,24,100,16.979167,37.9,7,35,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-10,Parts per billion,None,24,100,17.108333,31.7,7,29,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-11,Parts per billion,None,24,100,11.083333,25.5,7,24,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-12,Parts per billion,None,21,88,7.795238,21.9,21,20,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-13,Parts per billion,None,23,96,10.63913,21.6,0,20,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-14,Parts per billion,None,24,100,4.879167,10.1,20,9,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-15,Parts per billion,None,24,100,8.554167,25.3,21,24,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-16,Parts per billion,None,24,100,7.0875,18.6,8,17,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-17,Parts per billion,None,24,100,6.529167,14.7,22,13,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-18,Parts per billion,None,24,100,9.545833,25,7,24,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-19,Parts per billion,None,23,96,13.786957,38.2,8,36,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-20,Parts per billion,None,23,96,7.865217,26.1,7,25,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-21,Parts per billion,None,24,100,4.520833,13.3,20,12,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-22,Parts per billion,None,24,100,12.8125,28.9,8,26,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-23,Parts per billion,None,24,100,13.845833,30,7,28,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-24,Parts per billion,None,24,100,13.120833,34.5,7,32,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-25,Parts per billion,None,24,100,11.8375,28.6,7,26,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-26,Parts per billion,None,23,96,5.3,16.1,6,15,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-27,Parts per billion,None,23,96,4.93913,14.1,20,13,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-28,Parts per billion,None,24,100,9.754167,21.8,6,20,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-01,Parts per billion,None,24,100,17.541667,31.2,23,29,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-02,Parts per billion,None,24,100,15.670833,32,7,30,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-03,Parts per billion,None,24,100,12.229167,27.6,6,25,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-04,Parts per billion,None,24,100,7.141667,16.4,21,15,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-05,Parts per billion,None,23,96,14.16087,24,6,23,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-06,Parts per billion,None,23,96,9.695652,18.8,5,17,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-07,Parts per billion,None,24,100,7.4375,17.5,20,16,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-08,Parts per billion,None,24,100,7.275,23.5,7,22,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-09,Parts per billion,None,24,100,4.3,7.2,7,7,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-10,Parts per billion,None,21,88,4.428571,10,8,9,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-11,Parts per billion,None,24,100,9.291667,21.8,7,20,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-12,Parts per billion,None,23,96,9.395652,28.5,8,26,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
49,49,4001,42602,2,40.341389,-111.713611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-13,Parts per billion,None,23,96,6.552174,9.3,16,8,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,Lindon,"30 NORTH MAIN STREET, LINDON, UTAH",Utah,Utah,Lindon,"Provo-Orem, UT",2021-04-21
